ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,livestock_goat,maize,pasta,sorghum,teff_fao,wheat,o_livestock_goat,h_livestock_goat,l_livestock_goat,c_livestock_goat,inflation_livestock_goat,trust_livestock_goat,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_pasta,h_pasta,l_pasta,c_pasta,inflation_pasta,trust_pasta,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_teff_fao,h_teff_fao,l_teff_fao,c_teff_fao,inflation_teff_fao,trust_teff_fao,o_wheat,h_wheat,l_wheat,c_wheat,inflation_wheat,trust_wheat,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2023-02-01,2023,2,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,2100,6400,,,,,4721.36,5052.07,4120.29,4120.29,55.27,9.9,3662.49,6059.03,3257.39,6059.03,94.58,9.6,161.44,174.75,140.9,140.9,60.93,9.9,64.6,71.84,57.36,58.3,66.91,10,6319.42,6550.63,5299.99,5299.99,35.11,10,4964.94,6012.07,550.15,550.15,-87,9.8,4.4,4.55,4.26,4.48,30.64,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2023-03-01,2023,3,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,4180.1,4833.28,3856.83,4833.28,88.21,9.9,5971.83,6909.19,4207.53,4207.53,34.88,9.6,142.21,167.99,132.62,167.99,91.29,9.9,60.73,68.5,58.27,68.5,94.86,10,5394.28,5947.31,5218.97,5947.31,52.03,10,544.33,1339.08,334.19,1339.08,-69.47,9.8,4.48,4.62,4.35,4.43,24.39,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2023-04-01,2023,4,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,4941.42,6088.79,4511.3,6088.79,114.16,9.9,4257.44,4957.82,3557.05,4130.88,15.09,9.6,174.46,188.13,154.42,154.42,68.06,9.9,67.78,73.52,61.56,61.56,68.27,10,6029.49,6762.33,5811.12,6762.33,63.56,10,1503.86,6482.89,970.92,6482.89,39.99,9.8,4.45,4.58,4.32,4.51,19.52,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2023-05-01,2023,5,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,6258.03,6906.13,5609.92,6536.45,146,9.9,4106.77,4710.78,3502.75,4236.23,-9.06,9.6,155.67,165.58,145.76,154.42,38.53,9.9,64.46,68.24,60.68,61.05,17.99,10,6993.26,7205.35,6781.17,7004.08,71.33,10,6732.84,8950.33,4515.36,6652.62,-7.48,9.8,4.61,4.74,4.49,4.52,9.3,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2023-06-01,2023,6,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,6692.25,7309.62,5558.32,5558.32,106.1,9.9,4187.29,5339.23,3641.43,5339.23,-6.14,9.6,156.03,163.03,138.51,138.51,20.82,9.9,60.37,64.41,55.77,55.77,1.89,10,7229.49,7487.75,6971.22,7294.27,72.59,10,6869.18,7743.6,5994.77,6942.92,-10.73,9.8,4.56,4.85,4.44,4.85,8.86,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2023-07-01,2023,7,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,5632.09,6203.76,5060.41,5300.6,69.7,9.9,5343.83,6117.18,4570.49,5670.38,-6.6,9.6,137.97,146.37,129.57,145.94,21.23,9.9,58.42,62.15,54.69,58.42,4.38,10,7492.61,7944.1,7261,7944.1,77.98,10,7208.2,7556.45,6958.73,7556.45,3.03,9.8,5.07,5.28,4.92,5.28,10.06,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2023-08-01,2023,8,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,4500,6500,,,,,5369.9,5859.86,4500,4500,48.58,9.9,5613.77,6500,4883.14,6500,4.62,9.6,148.02,180.56,140.77,180.56,61.8,9.9,57.67,79.76,54.11,79.76,56.62,10,8178.75,8469.32,7888.19,8180.33,83.06,10,7854.68,8438.77,6147.14,6147.14,-22.95,9.8,5.62,5.8,5.45,5.78,15.14,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2023-09-01,2023,9,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,4539.6,5435.61,4091.62,5435.61,84.85,9.9,6493.21,7303.96,5542.64,5542.64,-20.4,9.6,188.56,204.48,153.39,153.39,37.46,9.9,82.93,93.07,60.23,60.23,15.89,10,8418.76,8758.09,8155.89,8758.09,99.93,10,6202.98,7254.43,5154.48,7254.43,-6.86,9.8,6.17,6.35,5.98,5.98,17.23,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2023-10-01,2023,10,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,5552.07,6159.43,4944.7,5500.27,57.01,9.9,5460.59,6126.52,4794.67,5164.3,-0.07,9.6,153.37,166.56,140.17,153.39,37.46,9.9,60.35,66.18,54.52,59.55,35.53,10,8994.51,9314.58,8674.45,8841.18,69.43,10,7745.28,8903.57,6587,7316.35,4.39,9.8,6.11,6.3,5.89,5.89,19.69,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2023-11-01,2023,11,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,5603.41,6140.39,5066.43,5929.26,56.83,9.9,5167.2,5722.4,4409.67,4409.67,20.99,9.6,154.6,168.37,147.34,168.37,50.88,9.9,61.51,65.28,58.97,65.28,46.22,10,9069.23,9356.27,8782.18,9124.17,80.64,10,7406.68,8202.31,6611.05,7469.24,7.62,9.8,5.82,6.01,5.55,5.55,16.45,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2023-12-01,2023,12,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,6049.65,6809.47,5527.25,6809.47,61.05,9.8,4334.69,4806.02,3863.35,4284.19,17.12,9.6,172.47,181.74,163.2,168.37,43.55,9.9,65.29,70.03,60.55,63.75,36.97,10,9315.39,9665.11,8980.3,9665.11,72.94,10,7831.27,8474.41,7188.14,7759.67,13.96,9.8,5.37,5.55,5.19,5.45,14.93,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2024-01-01,2024,1,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,6971.29,7581.84,6264.79,6264.79,35.71,9.9,4317.5,4912.44,3911.45,4912.44,34.18,9.6,170.95,178.61,163.3,166.4,7.76,9.9,65.98,69.74,62.22,62.89,-3.12,10,9893.3,10208.77,9577.84,9911.14,62.15,10,7974.51,8660.51,6459.25,6459.25,30.92,9.8,5.41,5.79,5.25,5.79,29.48,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2024-02-01,2024,2,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,6365.22,6909.54,5820.91,6356.66,54.28,9.9,4823.49,5295.53,4351.44,4409.67,-27.22,9.6,168.2,175.7,160.71,168.72,19.74,9.9,62.95,67.13,58.77,63.46,8.86,10,10141.76,10507.58,9775.95,9929.12,87.34,10,6578.95,7568.59,5589.3,6842.94,1143.84,9.8,6.08,6.29,5.65,5.65,26.13,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2024-03-01,2024,3,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,6462.51,6949.22,5975.79,6057.44,25.33,9.9,4489.33,4885.93,4092.73,4619.94,9.8,9.6,170.95,178.36,163.54,168.37,0.22,9.9,65.58,69.47,61.69,63.94,-6.66,10,10116.94,10444.11,9789.77,9925.37,66.89,10,7176.37,8055.03,6397.91,8055.03,501.53,9.8,5.71,5.93,5.49,5.64,27.38,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2024-04-01,2024,4,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,6144.87,6577.97,5711.76,5720.11,-6.06,9.8,4561.43,4935.12,4187.74,4733.55,14.59,9.6,170.32,177.76,162.88,166.83,8.04,9.9,64.05,68.14,59.96,62.94,2.24,10,10078.65,10446.44,9710.87,9980.73,47.59,10,8396.62,11683.07,7429.29,11683.07,80.21,9.8,5.59,5.8,5.39,5.64,24.98,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2024-05-01,2024,5,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,7000,5000,80,,,,5795.48,6186.01,5100.31,5100.31,-21.97,9.9,4770.2,5118.98,4421.41,5000,18.03,9.6,168.51,175.94,161.09,165.52,7.19,9.9,65.02,68.96,61.08,62.23,1.94,10,10119.25,10451.69,9220.87,9220.87,31.65,10,12568.65,15776.19,9080.15,9080.15,36.49,9.8,5.63,5.82,5.45,5.63,24.54,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2024-06-01,2024,6,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,4500,5000,140,,,,5154.12,5533.69,4774.56,5110.88,-8.05,9.9,4969.16,5311.71,4626.61,5000,-6.35,9.6,167.14,174.48,159.8,164.75,18.94,9.9,62.4,66.43,58.37,61.69,10.61,10,9289.04,9832.12,8954.54,9832.12,34.79,10,8919.67,11143.58,6695.75,9172.46,32.11,9.8,5.73,5.9,5.55,5.64,16.3,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2024-07-01,2024,7,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,4200,4600,160,,,,5181.92,5965.09,4843.61,5965.09,12.54,9.9,5031,5342.62,4600,4600,-18.88,9.6,166.42,173.69,159.14,160,9.64,9.9,63.68,67.5,59.46,59.46,1.78,10,9912.43,10238.75,9586.11,9800.51,23.37,10,9779.65,10878.56,6541.12,6541.12,-13.44,9.8,5.7,5.88,5.53,5.88,11.38,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2024-08-01,2024,8,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,5000,,160,,,,6095.62,6572.9,5000,5000,11.11,9.9,4592.59,4886.44,4298.73,4689.37,-27.86,9.6,161.08,168.46,153.7,160,-11.39,9.9,59.7,63.72,55.69,59.07,-25.94,10,9949.21,10306.59,9584.61,9584.61,17.17,10,6419.89,7934.31,4905.48,7441.42,21.06,9.8,6.04,6.22,5.87,5.88,1.72,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2024-09-01,2024,9,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,4500,4600,180,,,,5059.92,5538.44,4500,4500,-17.21,9.9,4705.35,4981.37,4429.34,4600,-17.01,9.6,161.59,180,154.54,180,17.35,9.9,60.89,69.73,57.29,69.73,15.78,10,9672.54,9992.23,9352.85,9537.69,8.9,10,8040.15,9303.72,6776.59,8173.38,12.67,9.8,5.95,6.12,5.78,5.96,-0.23,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2024-10-01,2024,10,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,5500,4600,180,,,,4546.79,5500,4129.55,5500,0,9.9,4597.77,4849.94,4345.6,4600,-10.93,9.6,185.21,196.19,174.24,180,17.35,9.9,69.75,75.53,63.97,67.64,13.59,10,9621.46,9971,9271.93,9708.65,9.81,10,8287.55,9472.22,7524.94,9472.22,29.47,9.8,6.03,6.2,5.8,5.8,-1.47,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2024-11-01,2024,11,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,5624.59,6230.95,5018.24,5589.89,-5.72,9.9,4640.46,4875.14,4405.77,4837.4,9.7,9.6,183,191.34,174.66,181.89,8.03,9.9,70.01,73.65,66.37,69.6,6.63,10,9811.6,10138.72,9278.04,9278.04,1.69,10,10062.4,11205.02,6652.69,6652.69,-10.93,9.8,5.74,5.91,5.57,5.62,1.17,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2024-12-01,2024,12,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,5698.52,6237,5160.04,6098.97,-10.43,9.9,4829.62,5087.06,4587.78,5087.06,18.74,9.6,184.53,192.54,176.52,189.22,12.39,9.9,69.58,74.17,64.99,72.12,13.13,10,9357.67,9696.27,9019.06,9497.4,-1.74,10,6537.95,8184.58,4891.33,5997.18,-22.71,9.8,5.55,5.71,5.38,5.64,3.55,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2025-01-01,2025,1,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,6500,5200,200,,,,6227.71,6765.51,5689.9,6500,3.75,9.9,5131.02,5386.9,4875.14,5200,5.85,9.6,192.65,201.14,184.17,200,20.2,9.9,74.57,79.1,70.04,78.37,24.62,10,9569.67,9892.6,9246.73,9815.12,-0.97,10,6322.38,8340.44,5399.1,8340.44,29.12,9.8,5.68,5.84,5.49,5.49,-5.28,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2025-02-01,2025,2,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,6800,5600,190,,,,6635.07,7149.99,6120.16,6800,6.97,9.9,5202.86,5600,4955.45,5600,26.99,9.6,204.33,213.56,190,190,12.61,9.9,78.33,83.46,73.2,73.28,15.46,10,9952.29,10311.87,9592.71,9899.98,-0.29,10,8857.07,10746.09,6968.05,9176.06,34.1,9.8,5.49,5.65,5.33,5.49,-2.86,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2025-03-01,2025,3,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,7000,5200,190,,,,6935.05,7415.79,6454.32,7000,15.56,9.9,5627.85,5917.79,5200,5200,12.56,9.6,191.39,201.13,181.64,190,12.85,9.9,75.96,80.78,71.14,72.12,12.81,10,10042.51,10382.42,9702.59,9834.76,-0.91,10,9412.91,10648.62,7567.38,7567.38,-6.05,9.8,5.52,5.67,5.37,5.55,-1.62,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2025-04-01,2025,4,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,,,,,,,7131.69,7573.5,6513.42,6513.42,13.87,9.9,5213.35,5497.99,4928.71,5414.5,14.39,9.6,191.92,200.35,183.49,195.65,17.27,9.9,72.07,76.71,67.44,75.85,20.51,10,9957.66,10319.68,9595.65,9690.29,-2.91,10,7710.24,8836.64,6583.84,7070.24,-39.48,9.8,5.62,5.77,5.47,5.66,0.39,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2025-05-01,2025,5,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,5500,5600,200,,,,6607.35,7028.44,5500,5500,7.84,9.9,5439.59,5724.03,5155.14,5600,12,9.6,198.63,207.33,189.93,200,20.83,9.9,78.42,83.77,73.5,83.77,34.6,10,9788.49,10123.52,9453.45,9498.38,3.01,10,7317.98,38748.44,6492.21,38748.44,326.74,9.8,5.8,5.97,5.65,5.97,6.04,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2025-06-01,2025,6,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,6500,5500,200,,,,5550.44,6500,5092.95,6500,27.18,9.9,5588.74,5869.48,5307.99,5401.23,8.02,9.6,203.15,211.93,194.36,200,21.4,9.9,83.68,89.27,78.08,81.2,31.63,10,9574.61,9925.41,9223.82,9574.45,-2.62,10,42385.9,56020.95,28750.85,30978.09,237.73,9.8,6.2,6.37,6.04,6.13,8.59,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2025-07-01,2025,7,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,8000,4800,200,,,,6633.45,8000,6014.78,8000,34.11,9.9,5460.71,5722.74,5198.68,5313.21,15.5,9.6,202.53,211.38,193.69,200,25,9.9,84.15,89.19,77.75,77.75,30.75,10,9656.14,9990.36,9321.93,9935.36,1.38,10,30152.67,38426.16,21879.17,24900.86,280.68,9.8,6.29,6.45,6.13,6.36,8.07,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2025-08-01,2025,8,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,8000,4500,120,,,,8216.32,9102.42,7330.22,8000,60,9.9,5308.76,5557.5,5060.03,5213.25,11.17,9.6,202.33,211.15,193.35,193.35,20.84,9.9,77.76,83.13,72.4,73.9,25.09,10,10063.73,10432,9695.46,9751.45,1.74,10,26136.57,29908.91,21967.72,21967.72,195.21,9.8,6.51,6.68,6.32,6.32,7.6,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2025-09-01,2025,9,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,8500,5000,240,,,,8164.55,8942.28,7386.81,8500,88.89,9.9,5265.35,5499.83,5000,5000,8.7,9.6,194.62,203.68,185.56,189.17,5.1,9.9,76.52,81.15,70.09,70.09,0.52,10,9876.13,10218.52,9533.74,9707.89,1.78,10,22189.43,24988.92,13913.2,13913.2,70.23,9.8,6.34,6.51,6.17,6.34,6.29,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2025-10-01,2025,10,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,8500,5400,240,,,,8673.64,9409.17,7938.11,8500,54.55,9.9,5020.85,5400,4789.35,5400,17.39,9.6,190.44,198.99,181.89,185.05,2.8,9.9,70.18,75.09,65.28,68.85,1.79,10,9800.13,10161.94,9438.32,10125.51,4.29,10,14026.82,17574.36,10479.28,16981.23,79.27,9.8,6.37,6.54,6.2,6.51,12.27,9.9
ETH,Ethiopia,Market Average,Market Average,Market Average,,,gid_eth_national_average,2025-11-01,2025,11,ETB,"livestock_goat (1 Head, Index Weight = 0), maize (100 KG, Index Weight = 0.01), pasta (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1), teff_fao (100 kg, Index Weight = 0.01), wheat (100 KG, Index Weight = 0.01)",Jan 2007,Apr 2026,18.61,20.03,0.99,0,8500,4800,190,,,,8652.37,9303.13,8001.61,8500,52.06,9.9,5446.63,5720.95,5172.3,5281.33,9.18,9.7,186.29,194.64,177.93,190,4.46,9.9,71.17,75.31,67.04,71.5,2.73,10,10261.47,10618.93,9717.49,9717.49,4.74,10,18213.86,21597.71,11564.28,11564.28,73.83,9.8,6.66,6.83,6.45,6.45,14.76,9.9
